departure_time,destination,delay,station_name
2020-11-17 15:02:00,Flughafen München,0,Ismaning
2020-11-17 15:43:00,Flughafen München,0,Gilching-Argelsried
2020-11-17 17:05:00,Flughafen München,0,Herrsching
2020-11-17 13:57:00,Flughafen München,1,Karlsplatz
2020-11-17 15:58:00,Flughafen München,0,Neuaubing
2020-11-17 13:55:00,Flughafen München,2,Hauptbahnhof
2020-11-17 14:46:00,Flughafen München,0,Leuchtenbergring
2020-11-17 14:05:00,Flughafen München,0,Pasing
2020-11-17 16:10:00,Flughafen München,0,Seefeld-Hechendorf
2020-11-17 14:08:00,Flughafen München,0,Laim
2020-11-18 07:50:00,Flughafen München,0,Hirschgarten
2020-11-17 16:33:00,Flughafen München,0,Steinebach
2020-11-17 14:12:00,Flughafen München,0,Donnersbergerbrücke
2020-11-17 14:04:00,Flughafen München,0,Ostbahnhof München
2020-11-17 14:51:00,Flughafen München,0,Germering-Unterpfaffenhofen
2020-11-17 14:56:00,Flughafen München,0,Freiham
2020-11-17 18:51:00,Flughafen München,11,Daglfing
2020-11-17 18:45:00,Flughafen München,2,Geisenbrunn
2020-11-17 14:20:00,Flughafen München,0,Isartor
2020-11-17 14:30:00,Flughafen München,0,Hirschgarten
2020-11-17 14:19:00,Flughafen München,0,Marienplatz
2020-11-17 14:22:00,Flughafen München,0,Rosenheimer Platz
2020-11-17 14:40:00,Flughafen München,0,Westkreuz
2020-11-17 14:34:00,Flughafen München,0,Hackerbrücke
2020-11-17 15:48:00,Flughafen München,2,Hallbergmoos
2020-11-17 18:53:00,Flughafen München,9,Englschalking
2020-11-17 15:15:00,Flughafen München,0,Johanneskirchen
2020-11-17 15:38:00,Flughafen München,0,Unterföhring
2020-11-17 14:17:00,Flughafen München,0,Karlsplatz
2020-11-17 14:15:00,Flughafen München,1,Hauptbahnhof
2020-11-17 15:35:00,Flughafen München,0,Flughafen Besucherpark
2020-11-17 17:25:00,Flughafen München,0,Herrsching
2020-11-17 16:03:00,Flughafen München,0,Gilching-Argelsried
2020-11-17 14:28:00,Flughafen München,0,Laim
2020-11-17 15:16:00,Flughafen München,0,Freiham
2020-11-17 14:25:00,Flughafen München,0,Pasing
2020-11-17 15:06:00,Flughafen München,0,Leuchtenbergring
2020-11-17 14:32:00,Flughafen München,0,Donnersbergerbrücke
2020-11-17 15:22:00,Flughafen München,0,Ismaning
2020-11-17 16:30:00,Flughafen München,0,Seefeld-Hechendorf
2020-11-17 15:11:00,Flughafen München,0,Germering-Unterpfaffenhofen
2020-11-17 16:17:00,Flughafen München,4,Weßling
2020-11-17 19:11:00,Flughafen München,6,Daglfing
2020-11-17 19:05:00,Flughafen München,0,Geisenbrunn
2020-11-17 15:53:00,Flughafen München,0,Flughafen Besucherpark
2020-11-17 14:24:00,Flughafen München,0,Ostbahnhof München
2020-11-17 15:35:00,Flughafen München,0,Hauptbahnhof
2020-11-17 16:08:00,Flughafen München,0,Hallbergmoos
2020-11-17 16:53:00,Flughafen München,1,Steinebach
2020-11-17 17:14:00,Flughafen München,1,Harthaus
2020-11-17 16:30:00,Flughafen München,0,Hallbergmoos
2020-11-17 16:37:00,Flughafen München,0,Weßling
2020-11-17 17:10:00,Flughafen München,1,Seefeld-Hechendorf
2020-11-17 17:30:00,Flughafen München,0,Seefeld-Hechendorf
2020-11-17 15:40:00,Flughafen München,0,Westkreuz
2020-11-17 16:00:00,Flughafen München,0,Westkreuz
2020-11-17 15:33:00,Flughafen München,0,Hackerbrücke
2020-11-17 16:48:00,Flughafen München,1,Hallbergmoos
2020-11-17 16:57:00,Flughafen München,1,Weßling
2020-11-17 16:50:00,Flughafen München,1,Seefeld-Hechendorf
2020-11-17 16:18:00,Flughafen München,0,Neuaubing
2020-11-17 17:03:00,Flughafen München,0,Gilching-Argelsried
2020-11-17 15:37:00,Flughafen München,0,Karlsplatz
2020-11-17 16:43:00,Flughafen München,0,Gilching-Argelsried
2020-11-17 16:23:00,Flughafen München,5,Gilching-Argelsried
2020-11-17 16:58:00,Flughafen München,0,Neuaubing
2020-11-17 15:30:00,Flughafen München,0,Hirschgarten
2020-11-17 15:50:00,Flughafen München,0,Hirschgarten
2020-11-17 15:39:00,Flughafen München,0,Marienplatz
2020-11-17 17:37:00,Flughafen München,1,Weßling
2020-11-17 17:30:00,Flughafen München,2,Hallbergmoos
2020-11-17 17:08:00,Flughafen München,0,Hallbergmoos
2020-11-17 17:17:00,Flughafen München,3,Weßling
2020-11-17 17:57:00,Flughafen München,2,Weßling
2020-11-17 16:24:00,Flughafen München,1,Ostbahnhof München
2020-11-17 17:50:00,Flughafen München,0,Seefeld-Hechendorf
2020-11-17 18:10:00,Flughafen München,0,Seefeld-Hechendorf
2020-11-17 18:30:00,Flughafen München,1,Seefeld-Hechendorf
2020-11-17 17:48:00,Flughafen München,0,Laim
2020-11-17 17:38:00,Flughafen München,0,Neuaubing
2020-11-17 17:18:00,Flughafen München,0,Neuaubing
2020-11-17 16:34:00,Flughafen München,0,Hackerbrücke
2020-11-17 16:38:00,Flughafen München,2,Neuaubing
2020-11-19 16:34:00,Flughafen München,0,Hackerbrücke
2020-11-17 17:23:00,Flughafen München,6,Gilching-Argelsried
2020-11-17 17:51:00,Flughafen München,1,Germering-Unterpfaffenhofen
2020-11-17 17:43:00,Flughafen München,1,Gilching-Argelsried
2020-11-17 17:58:00,Flughafen München,0,Neuaubing
2020-11-17 16:30:00,Flughafen München,0,Hirschgarten
2020-11-17 17:48:00,Flughafen München,4,Hallbergmoos
2020-11-17 18:03:00,Flughafen München,2,Gilching-Argelsried
2020-11-17 17:16:00,Flughafen München,1,Freiham
2020-11-17 16:28:00,Flughafen München,0,Laim
2020-11-17 17:45:00,Flughafen München,0,Herrsching
2020-11-17 18:05:00,Flughafen München,0,Herrsching
2020-11-17 18:25:00,Flughafen München,0,Herrsching
2020-11-17 19:05:00,Flughafen München,0,Herrsching
2020-11-17 19:25:00,Flughafen München,0,Herrsching
2020-11-17 16:20:00,Flughafen München,1,Isartor
2020-11-17 16:36:00,Flughafen München,3,Freiham
2020-11-17 16:56:00,Flughafen München,1,Freiham
2020-11-17 19:37:00,Flughafen München,2,Weßling
2020-11-17 17:01:00,Flughafen München,0,Neugilching
2020-11-17 18:01:00,Flughafen München,2,Neugilching
2020-11-17 19:01:00,Flughafen München,0,Neugilching
2020-11-17 17:21:00,Flughafen München,6,Neugilching
2020-11-17 17:13:00,Flughafen München,2,Steinebach
2020-11-17 17:41:00,Flughafen München,0,Neugilching
2020-11-17 20:13:00,Flughafen München,2,Englschalking
2020-11-17 18:21:00,Flughafen München,1,Neugilching
2020-11-17 18:41:00,Flughafen München,1,Neugilching
2020-11-17 19:33:00,Flughafen München,2,Englschalking
2020-11-17 19:21:00,Flughafen München,5,Neugilching
2020-11-17 19:53:00,Flughafen München,2,Englschalking
2020-11-17 20:33:00,Flughafen München,12,Englschalking
2020-11-17 20:53:00,Flughafen München,1,Englschalking
2020-11-17 16:35:00,Flughafen München,1,Johanneskirchen
2020-11-17 16:55:00,Flughafen München,0,Johanneskirchen
2020-11-17 17:33:00,Flughafen München,1,Steinebach
2020-11-17 17:34:00,Flughafen München,1,Harthaus
2020-11-17 17:53:00,Flughafen München,1,Steinebach
2020-11-17 20:11:00,Flughafen München,3,Daglfing
2020-11-17 18:13:00,Flughafen München,1,Steinebach
2020-11-17 18:34:00,Flughafen München,1,Harthaus
2020-11-17 18:14:00,Flughafen München,1,Harthaus
2020-11-17 18:33:00,Flughafen München,2,Steinebach
2020-11-17 19:14:00,Flughafen München,0,Harthaus
2020-11-17 20:31:00,Flughafen München,13,Daglfing
2020-11-17 19:31:00,Flughafen München,3,Daglfing
2020-11-17 19:51:00,Flughafen München,3,Daglfing
2020-11-17 20:51:00,Flughafen München,3,Daglfing
2020-11-17 20:05:00,Flughafen München,0,Geisenbrunn
2020-11-17 17:58:00,Flughafen München,3,Unterföhring
2020-11-17 16:38:00,Flughafen München,1,Unterföhring
2020-11-17 16:58:00,Flughafen München,1,Unterföhring
2020-11-17 17:15:00,Flughafen München,5,Johanneskirchen
2020-11-17 17:18:00,Flughafen München,5,Unterföhring
2020-11-17 17:35:00,Flughafen München,4,Johanneskirchen
2020-11-17 17:38:00,Flughafen München,4,Unterföhring
2020-11-17 19:25:00,Flughafen München,5,Geisenbrunn
2020-11-17 19:45:00,Flughafen München,2,Geisenbrunn
2020-11-17 20:45:00,Flughafen München,0,Geisenbrunn
2020-11-17 17:22:00,Flughafen München,5,Ismaning
2020-11-17 16:32:00,Flughafen München,0,Donnersbergerbrücke
2020-11-17 16:22:00,Flughafen München,0,Ismaning
2020-11-17 16:25:00,Flughafen München,0,Pasing
2020-11-17 16:22:00,Flughafen München,1,Rosenheimer Platz
2020-11-17 17:37:00,Flughafen München,1,Karlsplatz
2020-11-17 17:02:00,Flughafen München,1,Ismaning
2020-11-17 16:35:00,Flughafen München,0,Flughafen Besucherpark
2020-11-17 17:11:00,Flughafen München,0,Germering-Unterpfaffenhofen
2020-11-17 17:13:00,Flughafen München,0,Flughafen Besucherpark
2020-11-17 17:35:00,Flughafen München,2,Flughafen Besucherpark
2020-11-17 16:46:00,Flughafen München,1,Leuchtenbergring
2020-11-17 16:51:00,Flughafen München,1,Germering-Unterpfaffenhofen
2020-11-17 17:53:00,Flughafen München,4,Flughafen Besucherpark
2020-11-17 17:06:00,Flughafen München,6,Leuchtenbergring
2020-11-17 16:35:00,Flughafen München,0,Hauptbahnhof
2020-11-17 16:40:00,Flughafen München,2,Westkreuz
2020-11-17 16:37:00,Flughafen München,0,Karlsplatz
2020-11-17 16:39:00,Flughafen München,0,Marienplatz
2020-11-17 16:40:00,Flughafen München,0,Isartor
2020-11-17 19:13:00,Flughafen München,6,Steinebach
2020-11-17 19:43:00,Flughafen München,2,Gilching-Argelsried
2020-11-17 16:42:00,Flughafen München,1,Ismaning
2020-11-17 16:42:00,Flughafen München,0,Rosenheimer Platz
2020-11-17 16:31:00,Flughafen München,3,Germering-Unterpfaffenhofen
2020-11-17 16:26:00,Flughafen München,2,Leuchtenbergring
2020-11-17 16:53:00,Flughafen München,1,Flughafen Besucherpark
2020-11-17 17:52:00,Flughafen München,1,Donnersbergerbrücke
2020-11-17 19:34:00,Flughafen München,1,Harthaus
2020-11-17 17:00:00,Flughafen München,0,Westkreuz
2020-11-17 16:55:00,Flughafen München,6,Hauptbahnhof
2020-11-17 18:17:00,Flughafen München,1,Weßling
2020-11-17 18:37:00,Flughafen München,5,Weßling
2020-11-17 16:57:00,Flughafen München,5,Karlsplatz
2020-11-17 16:50:00,Flughafen München,0,Hirschgarten
2020-11-17 16:53:00,Flughafen München,2,Hackerbrücke
2020-11-17 18:18:00,Flughafen München,0,Neuaubing
2020-11-17 18:38:00,Flughafen München,1,Neuaubing
2020-11-17 16:59:00,Flughafen München,4,Marienplatz
2020-11-17 16:48:00,Flughafen München,0,Laim
2020-11-17 17:36:00,Flughafen München,0,Freiham
2020-11-17 20:25:00,Flughafen München,0,Herrsching
2020-11-17 21:05:00,Flughafen München,0,Herrsching
2020-11-17 21:45:00,Flughafen München,0,Herrsching
2020-11-17 17:00:00,Flughafen München,5,Isartor
2020-11-17 20:01:00,Flughafen München,0,Neugilching
2020-11-21 09:33:00,Flughafen München,0,Hackerbrücke
2020-11-17 19:54:00,Flughafen München,0,Harthaus
2020-11-17 17:55:00,Flughafen München,3,Johanneskirchen
2020-11-17 18:18:00,Flughafen München,2,Unterföhring
2020-11-17 20:14:00,Flughafen München,0,Harthaus
2020-11-17 19:41:00,Flughafen München,1,Neugilching
2020-11-17 21:33:00,Flughafen München,2,Englschalking
2020-11-17 21:31:00,Flughafen München,3,Daglfing
2020-11-17 21:25:00,Flughafen München,6,Geisenbrunn
2020-11-17 16:52:00,Flughafen München,0,Donnersbergerbrücke
2020-11-17 17:02:00,Flughafen München,8,Rosenheimer Platz
2020-11-17 17:31:00,Flughafen München,0,Germering-Unterpfaffenhofen
2020-11-17 17:42:00,Flughafen München,4,Ismaning
2020-11-17 17:10:00,Flughafen München,0,Hirschgarten
2020-11-17 17:20:00,Flughafen München,1,Westkreuz
2020-11-17 17:26:00,Flughafen München,7,Leuchtenbergring
2020-11-17 17:56:00,Flughafen München,0,Freiham
2020-11-17 18:13:00,Flughafen München,2,Flughafen Besucherpark
2020-11-17 22:13:00,Flughafen München,3,Englschalking
2020-11-17 17:13:00,Flughafen München,3,Hackerbrücke
2020-11-17 18:38:00,Flughafen München,18,Unterföhring
2020-11-17 19:33:00,Flughafen München,2,Steinebach
2020-11-17 22:25:00,Flughafen München,4,Herrsching
2020-11-17 22:11:00,Flughafen München,4,Daglfing
2020-11-17 17:08:00,Flughafen München,0,Laim
2020-11-17 19:57:00,Flughafen München,0,Weßling
2020-11-17 18:08:00,Flughafen München,2,Hallbergmoos
2020-11-17 18:43:00,Flughafen München,1,Gilching-Argelsried
2020-11-17 18:48:00,Flughafen München,17,Hallbergmoos
2020-11-17 19:10:00,Flughafen München,1,Seefeld-Hechendorf
2020-11-17 18:58:00,Flughafen München,0,Neuaubing
2020-11-17 19:48:00,Flughafen München,2,Hallbergmoos
2020-11-17 17:12:00,Flughafen München,0,Donnersbergerbrücke
2020-11-17 18:20:00,Flughafen München,0,Westkreuz
2020-11-17 17:39:00,Flughafen München,0,Marienplatz
2020-11-17 17:44:00,Flughafen München,7,Ostbahnhof München
2020-11-18 04:25:00,Flughafen München,0,Herrsching
2020-11-17 17:46:00,Flughafen München,4,Leuchtenbergring
2020-11-17 18:02:00,Flughafen München,2,Ismaning
2020-11-17 18:16:00,Flughafen München,0,Freiham
2020-11-17 18:35:00,Flughafen München,0,Flughafen Besucherpark
2020-11-17 18:55:00,Flughafen München,9,Johanneskirchen
2020-11-17 17:55:00,Flughafen München,1,Hauptbahnhof
2020-11-17 18:02:00,Flughafen München,6,Rosenheimer Platz
2020-11-17 21:38:00,Flughafen München,3,Neuaubing
2020-11-17 19:38:00,Flughafen München,3,Unterföhring
2020-11-17 22:01:00,Flughafen München,2,Neugilching
2020-11-18 04:45:00,Flughafen München,0,Herrsching
2020-11-17 17:57:00,Flughafen München,0,Karlsplatz
2020-11-18 00:13:00,Flughafen München,0,Englschalking
2020-11-17 17:59:00,Flughafen München,1,Marienplatz
2020-11-17 19:36:00,Flughafen München,2,Freiham
2020-11-17 21:13:00,Flughafen München,5,Steinebach
2020-11-17 18:51:00,Flughafen München,0,Germering-Unterpfaffenhofen
2020-11-17 19:13:00,Flughafen München,7,Flughafen Besucherpark
2020-11-17 22:14:00,Flughafen München,1,Harthaus
2020-11-18 00:11:00,Flughafen München,0,Daglfing
2020-11-18 08:56:00,Flughafen München,1,Freiham
2020-11-17 18:10:00,Flughafen München,6,Hirschgarten
2020-11-17 18:13:00,Flughafen München,13,Hackerbrücke
2020-11-17 18:46:00,Flughafen München,10,Leuchtenbergring
2020-11-17 20:08:00,Flughafen München,0,Hallbergmoos
2020-11-17 18:05:00,Flughafen München,0,Pasing
2020-11-17 18:08:00,Flughafen München,7,Laim
2020-11-17 19:02:00,Flughafen München,9,Ismaning
2020-11-17 18:40:00,Flughafen München,3,Westkreuz
2020-11-17 21:53:00,Flughafen München,1,Steinebach
2020-11-18 09:18:00,Flughafen München,1,Unterföhring
2020-11-22 12:23:00,Flughafen München,0,Gilching-Argelsried
2020-11-17 20:30:00,Flughafen München,0,Seefeld-Hechendorf
2020-11-17 18:12:00,Flughafen München,11,Donnersbergerbrücke
2020-11-17 22:45:00,Flughafen München,6,Geisenbrunn
2020-11-17 20:03:00,Flughafen München,0,Gilching-Argelsried
2020-11-17 20:30:00,Flughafen München,0,Hallbergmoos
2020-11-17 18:04:00,Flughafen München,6,Ostbahnhof München
2020-11-17 18:00:00,Flughafen München,6,Isartor
2020-11-17 19:15:00,Flughafen München,5,Johanneskirchen
2020-11-17 18:20:00,Flughafen München,14,Isartor
2020-11-17 18:15:00,Flughafen München,1,Johanneskirchen
2020-11-17 19:56:00,Flughafen München,0,Freiham
2020-11-17 18:30:00,Flughafen München,5,Hirschgarten
2020-11-17 19:58:00,Flughafen München,0,Unterföhring
2020-11-17 22:18:00,Flughafen München,0,Neuaubing
2020-11-18 05:05:00,Flughafen München,0,Herrsching
2020-11-17 18:30:00,Flughafen München,0,Hallbergmoos
2020-11-17 18:22:00,Flughafen München,19,Rosenheimer Platz
2020-11-18 20:30:00,Flughafen München,0,Hirschgarten
2020-11-17 18:15:00,Flughafen München,16,Hauptbahnhof
2020-11-17 19:11:00,Flughafen München,0,Germering-Unterpfaffenhofen
2020-11-17 18:19:00,Flughafen München,14,Marienplatz
2020-11-17 18:25:00,Flughafen München,3,Pasing
2020-11-17 19:00:00,Flughafen München,1,Westkreuz
2020-11-17 19:35:00,Flughafen München,2,Flughafen Besucherpark
2020-11-17 20:37:00,Flughafen München,1,Weßling
2020-11-17 22:33:00,Flughafen München,7,Steinebach
2020-11-18 00:53:00,Flughafen München,2,Englschalking
2020-11-18 09:57:00,Flughafen München,0,Weßling
2020-11-17 18:31:00,Flughafen München,1,Germering-Unterpfaffenhofen
2020-11-17 18:23:00,Flughafen München,0,Gilching-Argelsried
2020-11-17 19:22:00,Flughafen München,5,Ismaning
2020-11-17 18:33:00,Flughafen München,6,Hackerbrücke
2020-11-17 18:17:00,Flughafen München,15,Karlsplatz
2020-11-17 20:18:00,Flughafen München,1,Unterföhring
2020-11-18 00:51:00,Flughafen München,3,Daglfing
2020-11-18 01:53:00,Flughafen München,0,Englschalking
2020-11-18 20:19:00,Flughafen München,0,Marienplatz
2020-11-17 18:28:00,Flughafen München,6,Laim
2020-11-17 18:24:00,Flughafen München,17,Ostbahnhof München
2020-11-17 19:53:00,Flughafen München,2,Flughafen Besucherpark
2020-11-17 22:54:00,Flughafen München,4,Harthaus
2020-11-17 19:35:00,Flughafen München,2,Johanneskirchen
2020-11-17 20:16:00,Flughafen München,0,Freiham
2020-11-18 01:51:00,Flughafen München,0,Daglfing
2020-11-17 18:32:00,Flughafen München,5,Donnersbergerbrücke
2020-11-17 20:48:00,Flughafen München,13,Hallbergmoos
2020-11-17 21:17:00,Flughafen München,5,Weßling
2020-11-17 23:13:00,Flughafen München,4,Steinebach
2020-11-17 22:58:00,Flughafen München,3,Neuaubing
2020-11-17 18:40:00,Flughafen München,7,Isartor
2020-11-17 19:20:00,Flughafen München,1,Westkreuz
2020-11-17 21:10:00,Flughafen München,1,Seefeld-Hechendorf
2020-11-17 20:38:00,Flughafen München,13,Unterföhring
2020-11-17 22:41:00,Flughafen München,7,Neugilching
2020-11-17 18:42:00,Flughafen München,11,Rosenheimer Platz
2020-11-18 02:33:00,Flughafen München,0,Englschalking
2020-11-17 18:35:00,Flughafen München,7,Hauptbahnhof
2020-11-17 18:39:00,Flughafen München,5,Marienplatz
2020-11-17 19:31:00,Flughafen München,3,Germering-Unterpfaffenhofen
2020-11-17 23:38:00,Flughafen München,1,Neuaubing
2020-11-18 05:25:00,Flughafen München,0,Herrsching
2020-11-17 18:45:00,Flughafen München,3,Pasing
2020-11-17 18:50:00,Flughafen München,0,Hirschgarten
2020-11-17 19:42:00,Flughafen München,2,Ismaning
2020-11-17 18:53:00,Flughafen München,0,Hackerbrücke
2020-11-17 20:43:00,Flughafen München,3,Gilching-Argelsried
2020-11-17 23:25:00,Flughafen München,4,Geisenbrunn
2020-11-18 02:31:00,Flughafen München,1,Daglfing
2020-11-17 18:54:00,Flughafen München,0,Harthaus
2020-11-17 18:37:00,Flughafen München,6,Karlsplatz
2020-11-17 18:48:00,Flughafen München,3,Laim
2020-11-17 18:58:00,Flughafen München,9,Unterföhring
2020-11-17 23:34:00,Flughafen München,2,Harthaus
2020-11-17 18:44:00,Flughafen München,10,Ostbahnhof München
2020-11-17 18:52:00,Flughafen München,0,Donnersbergerbrücke
2020-11-17 19:26:00,Flughafen München,3,Leuchtenbergring
2020-11-17 19:51:00,Flughafen München,0,Germering-Unterpfaffenhofen
2020-11-17 19:55:00,Flughafen München,2,Johanneskirchen
2020-11-17 23:21:00,Flughafen München,5,Neugilching
2020-11-17 23:53:00,Flughafen München,5,Steinebach
2020-11-18 07:45:00,Flughafen München,0,Pasing
2020-11-17 19:10:00,Flughafen München,0,Hirschgarten
2020-11-17 18:59:00,Flughafen München,0,Marienplatz
2020-11-17 19:40:00,Flughafen München,1,Westkreuz
2020-11-17 19:00:00,Flughafen München,3,Isartor
2020-11-17 19:02:00,Flughafen München,5,Rosenheimer Platz
2020-11-17 21:08:00,Flughafen München,1,Hallbergmoos
2020-11-18 00:05:00,Flughafen München,4,Geisenbrunn
2020-11-17 21:57:00,Flughafen München,2,Weßling
2020-11-17 19:13:00,Flughafen München,0,Hackerbrücke
2020-11-17 20:58:00,Flughafen München,2,Unterföhring
2020-11-18 00:01:00,Flughafen München,4,Neugilching
2020-11-17 18:57:00,Flughafen München,1,Karlsplatz
2020-11-17 21:50:00,Flughafen München,0,Seefeld-Hechendorf
2020-11-17 19:08:00,Flughafen München,0,Laim
2020-11-18 02:53:00,Flughafen München,0,Englschalking
2020-11-17 19:05:00,Flughafen München,0,Pasing
2020-11-17 20:13:00,Flughafen München,0,Flughafen Besucherpark
2020-11-17 20:56:00,Flughafen München,1,Freiham
2020-11-17 19:12:00,Flughafen München,0,Donnersbergerbrücke
2020-11-17 20:02:00,Flughafen München,0,Ismaning
2020-11-17 19:46:00,Flughafen München,3,Leuchtenbergring
2020-11-18 00:18:00,Flughafen München,0,Neuaubing
2020-11-18 02:51:00,Flughafen München,1,Daglfing
2020-11-18 03:13:00,Flughafen München,0,Englschalking
2020-11-18 03:33:00,Flughafen München,1,Steinebach
